Rk,Gcar,Gtm,Date,Tm,Unnamed: 5,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos,dbl,game_date,team_id,opp_id,game_id
1,1,1,2022-04-07,PIT,@,STL,"L,0-9",1-GF,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,3,.55,-0.040,.54,-0.02%,-0.80,0.00,0.00,3B,,2022-04-07,134,138,662021
2,2,2,2022-04-09,PIT,@,STL,"L,2-6",7-GF,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.500,.750,5,.39,0.023,.37,0.01%,0.37,5.00,6.00,PH 2B,,2022-04-09,134,138,662020
3,3,3,2022-04-10,PIT,@,STL,"W,9-4",CG,5,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.444,.444,.556,1.000,5,.32,0.005,.29,0.00%,0.17,13.00,15.40,2B,,2022-04-10,134,138,662019
4,4,4,2022-04-12,PIT,,CHC,"L,1-2",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.385,.385,.462,.846,5,1.39,-0.033,1.31,-0.02%,-0.11,3.00,3.00,2B,,2022-04-12,134,112,662318
5,5,7 (2),2022-04-15,PIT,,WSN,"L,2-7",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.353,.353,.412,.765,6,.86,-0.088,.82,-0.05%,-0.79,3.00,3.00,2B,,2022-04-15,134,120,662291
6,6,8,2022-04-16,PIT,,WSN,"W,6-4",CG,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.333,.333,.381,.714,5,1.09,-0.077,.99,-0.04%,-0.38,7.00,9.70,2B,,2022-04-16,134,120,662290
7,7,9,2022-04-17,PIT,,WSN,"W,5-3",CG,4,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,.280,.280,.320,.600,5,1.63,0.021,1.55,0.01%,0.45,2.00,3.50,SS,,2022-04-17,134,120,662294
8,8,10,2022-04-18,PIT,@,MIL,"L,1-6",CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.310,.310,.448,.759,5,.94,0.084,.98,0.05%,0.69,17.00,21.70,2B,,2022-04-18,134,158,661242
9,9,12 (1),2022-04-20,PIT,@,MIL,"L,2-4",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.273,.273,.394,.667,6,1.15,-0.157,1.07,-0.09%,-0.94,0.00,0.00,RF,,2022-04-20,134,158,661203
10,10,15 (2),2022-04-23,PIT,@,CHC,"L,0-21",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.250,.361,.611,5,.23,-0.018,.23,-0.01%,-0.51,,,P RF,,2022-04-23,134,112,663144
11,11,16,2022-04-24,PIT,@,CHC,"W,4-3",CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.244,.244,.341,.585,1,1.06,-0.080,1.02,-0.05%,-0.99,10.00,12.20,2B RF,,2022-04-24,134,112,663166
12,12,17,2022-04-26,PIT,,MIL,"L,8-12",7-GF,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.262,.279,.357,.636,5,.51,0.033,.52,0.02%,0.78,5.00,6.00,PH 2B,,2022-04-26,134,158,662297
13,13,18,2022-04-27,PIT,,MIL,"L,1-3",GS-8,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.283,.341,.624,1,.97,0.011,.96,0.01%,-0.01,4.00,6.20,SS,,2022-04-27,134,158,662289
14,14,19,2022-04-28,PIT,,MIL,"L,2-3",CG,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.239,.265,.326,.591,7,1.20,-0.044,1.09,-0.02%,-0.65,2.00,3.50,SS,,2022-04-28,134,158,662295
15,15,20,2022-04-29,PIT,,SDP,"L,3-7",CG,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.260,.283,.340,.623,5,.93,0.093,.71,0.04%,0.95,8.00,9.50,SS,,2022-04-29,134,135,662296
16,16,21,2022-04-30,PIT,,SDP,"W,7-6",CG(10),4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.259,.281,.333,.614,5,1.19,-0.116,.87,-0.05%,-1.23,3.00,3.00,SS,,2022-04-30,134,135,662288
17,17,22,2022-05-01,PIT,,SDP,"L,2-5",8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.255,.276,.327,.603,6,5.26,-0.240,4.23,-0.12%,-0.90,0.00,0.00,PH SS,,2022-05-01,134,135,662293
18,18,23,2022-05-04,PIT,@,DET,"L,2-3",9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.271,.321,.593,5,2.05,-0.050,1.39,-0.02%,-0.15,0.00,0.00,PH,1.0,2022-05-04,134,116,662838
19,19,24,2022-05-04,PIT,@,DET,"W,7-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.233,.254,.300,.554,7,1.21,-0.174,.79,-0.07%,-1.68,0.00,0.00,SS,2.0,2022-05-04,134,116,662839
20,20,25,2022-05-07,PIT,@,CIN,"L,2-9",GS-9,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.238,.258,.302,.559,7,1.02,-0.012,.67,-0.01%,0.05,3.00,3.00,SS,1.0,2022-05-07,134,113,663089
21,21,26,2022-05-07,PIT,@,CIN,"W,8-5",CG,5,4,1,2,0,0,1,1,1,0,2,0,0,0,0,0,0,0,.254,.282,.358,.640,6,.54,0.054,.33,0.02%,1.27,19.00,24.70,SS,2.0,2022-05-07,134,113,663070
22,22,27,2022-05-08,PIT,@,CIN,"L,3-7",GS-9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.243,.270,.343,.613,6,.83,-0.060,.55,-0.02%,-0.65,0.00,0.00,SS,,2022-05-08,134,113,663069
23,23,28,2022-05-09,PIT,,LAD,"W,5-1",CG,4,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.257,.282,.365,.647,5,.78,0.105,.53,0.04%,1.01,8.00,9.00,SS,,2022-05-09,134,119,662287
24,24,29,2022-05-10,PIT,,LAD,"L,1-11",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,.244,.268,.346,.614,6,.29,-0.029,.20,-0.01%,-0.62,0.00,0.00,SS,,2022-05-10,134,119,662292
25,25,30,2022-05-11,PIT,,LAD,"W,5-3",CG,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.235,.267,.333,.601,7,1.16,-0.146,.74,-0.06%,-1.60,4.00,6.20,SS,,2022-05-11,134,119,662385
26,26,32 (1),2022-05-13,PIT,,CIN,"L,2-8",GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.229,.261,.325,.587,7,.96,-0.053,.61,-0.02%,-0.42,0.00,0.00,SS,,2022-05-13,134,113,662494
27,27,33,2022-05-14,PIT,,CIN,"W,3-1",CG,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.233,.264,.326,.589,8,.64,0.057,.37,0.02%,0.16,5.00,6.50,RF,,2022-05-14,134,113,662384
28,28,35 (1),2022-05-16,PIT,@,CHC,"L,0-9",7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.230,.261,.322,.583,2,.00,0.000,.00,0.00%,-0.16,0.00,0.00,2B,,2022-05-16,134,112,663151
29,29,37 (1),2022-05-18,PIT,@,CHC,"W,3-2",GS-8,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.233,.263,.322,.585,6,.87,-0.028,.54,-0.01%,-0.25,3.00,3.00,RF,,2022-05-18,134,112,663156
30,30,38,2022-05-20,PIT,,STL,"L,3-5",8-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.231,.260,.319,.579,5,3.93,-0.116,2.63,-0.05%,-0.68,0.00,0.00,PH 2B,,2022-05-20,134,138,662506
31,31,39,2022-05-21,PIT,,STL,"L,4-5",CG,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.234,.270,.330,.600,5,1.82,0.049,1.12,0.02%,0.97,9.00,12.20,2B,,2022-05-21,134,138,662478
32,32,40,2022-05-22,PIT,,STL,"L,4-18",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.235,.269,.327,.596,5,.45,-0.044,.25,-0.01%,-0.59,3.00,3.00,RF,,2022-05-22,134,138,662479
33,33,42 (1),2022-05-24,PIT,,COL,"L,1-2",GS-9,3,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.238,.271,.337,.608,7,.82,0.014,.37,0.00%,-0.04,7.00,9.20,2B,,2022-05-24,134,115,662454
34,34,44 (1),2022-05-27,PIT,@,SDP,"L,3-4",CG,4,4,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.238,.270,.343,.613,6,1.28,0.091,.65,0.03%,1.18,9.00,13.00,SS,,2022-05-27,134,135,662281
35,35,45,2022-05-28,PIT,@,SDP,"W,4-2",9-GF,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.245,.277,.358,.635,8,2.81,0.199,1.25,0.05%,0.61,7.00,9.20,PH 2B,,2022-05-28,134,135,662280
36,36,46,2022-05-29,PIT,@,SDP,"L,2-4",GS-10,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.236,.267,.345,.613,5,1.37,-0.138,.70,-0.04%,-0.93,0.00,0.00,2B,,2022-05-29,134,135,662279
37,37,47,2022-05-30,PIT,@,LAD,"W,6-5",GS-9,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.230,.267,.336,.603,8,1.53,0.095,.67,0.03%,-0.14,4.00,6.20,2B,,2022-05-30,134,119,662743
